hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,carrier_avg_delay,route_avg_delay
0.010228329324371593,0.01011345385331847,0.002625877380440159,-0.051701351626097805,-0.00932384736598427,0.018133451638410313,0.004666198174634377,-0.0013225372998093322,-0.01619387542937961
-0.10606328443065904,0.0005326208016046307,-0.00024508410350303493,0.05692439614570776,-0.02874825769878033,-0.0004590327042432159,0.0037361734830479824,-0.015467420245071063,0.017197419668433855
0.08268520059183379,0.012352525230624899,0.0007324991684024874,0.19894519138953218,0.0051363723615995335,0.08151593522660432,-0.023833833807690226,-0.03185328717838135,-0.06458799369350651
0.12563934920286984,-0.005068791094470791,-0.0007210009727525203,-0.09592036624198232,0.13390053904150256,-0.01952611620777973,0.009319290768660659,-0.01624472799945706,0.0456278511073502
-0.05056454871397026,-0.00036910220102645596,-0.00025438446342842267,-0.031972619820096825,0.0033571821522556293,0.009939302777089428,0.0009360093336473745,-0.010658051595015003,0.009782377041233527
-0.18506597490093507,0.005258203471417666,-0.0004383968386589886,0.08393859199246044,-0.005942558316610172,-0.020582360692055057,0.004603408212749219,-0.023178865142072007,0.01022136420197716
0.04720786895779917,-0.004663368262930533,-0.0005297827368544545,-0.06552712712280458,-0.02407251479055786,-0.038991932549458284,0.009409866156206134,-0.005381192678290908,0.005394740791662795
0.006745670161090069,-0.016816031661687887,-0.0007319223692259349,-0.06030426912122904,-0.0019180275303906686,-0.025779366411385944,0.00043432929693580386,-0.001447356238646251,-0.029848795183727336
-0.05240265413596391,-0.005168107885469561,-0.0003826328758926255,-0.051290961198089,-0.014487836237994196,-0.009370872376339255,-0.0028084072808112724,-0.0015124781804407971,-0.0185582642533761
-0.04727312699234197,-0.01912919978045898,-0.004074181780689475,0.08700597141269317,-0.007834000542958058,0.016894798553491616,0.022916270739469335,0.19548400537946117,0.025595452818604647
-0.09338283607838041,-0.0018223882069599532,-0.0011559186352791558,0.07642798352279338,0.012259483620960293,-0.0028836746536203143,-0.006528346148046456,0.025858710523671596,0.017037238631339574
0.08007479341360899,0.0037808626244967836,0.0020997820640340356,-0.08459355477274125,-0.07173343457991943,-0.017589881752957774,-0.008993557903046952,-0.01913043356698143,0.012888787747208193
-0.04397045950370228,-0.01701735560306515,-0.0011460526551202305,-0.03979797205093377,0.08306215821942428,0.007242522450255031,-0.012469243885718533,0.0022365487483774955,0.012139692826113026
-0.030426694546676195,0.008860185130571421,0.0035235829188480098,-0.042498688634392774,-0.020225944910369914,0.0010750896694301842,0.0076701245786217846,0.013660606022449878,0.006958384482151428
0.10181320522043455,-0.0008242152839040432,-0.0011239301096191154,-0.09407261043447161,-0.006454281872592821,0.0023631326390470275,0.004288579384431832,-0.0021078458332577767,-0.003224208065443924
0.04666862842080301,0.0047524447312973644,-0.0020184574008351606,0.18930939569572425,-0.014132405892688531,-0.023690539354048985,0.04737658581572392,0.00011522132802839567,0.09189089202497917
-0.1385240767120516,0.00627461461360343,-0.000282102827139084,0.07304063075326304,0.02844342429537,-0.012759319135640055,0.001419960688126171,-0.016278547253272227,-0.06110763665971647
0.19667998571739748,0.0036300523786205272,-0.0013465127130246855,0.16379749759321383,-0.02130195186490144,0.01330102865686625,0.0024422070179932493,-0.02444396289526942,0.10996642454564552
0.10679239458660311,-0.0025002484155932717,-0.000749339286107719,-0.10027574611340742,-0.04438708727685611,-0.001307229714758371,-0.0046254539943072544,-0.02127492688737217,-0.0010369803224898272
-0.040094841325043665,-0.005851353466250289,-0.0002747902336545456,-0.06564765249454003,-0.039768525984263045,-0.012967221377869527,0.001277228174489192,-0.0014476083476019142,0.00846355218160456
