hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,actual,pred,prob
7,6,1,8.1,20.727272727272727,1.0,2357.688322717622,1,0,0.2120186
7,6,1,8.1,19.95833333333333,-3.0,2357.688322717622,1,0,0.21801558
7,6,1,8.1,20.5,-4.0,2283.888322717622,1,0,0.3170917
7,6,1,8.1,21.071428571428573,-7.0,1698.288322717622,1,0,0.15633775
8,6,1,8.1,19.24242424242424,2.0,2284.0,1,0,0.32520813
8,6,1,8.1,17.024390243902438,8.0,2357.8,1,0,0.17797294
8,6,1,8.1,20.45238095238096,47.0,1698.4,1,0,0.18724695
8,6,1,8.1,27.818181818181817,-10.0,2357.8,1,0,0.24051593
8,6,1,8.1,28.30434782608696,26.0,2357.8,1,0,0.31468508
9,6,1,8.1,20.85,-5.0,163.58980891719744,1,0,0.12010477
9,6,1,8.1,19.07575757575757,-4.0,2283.989808917197,1,0,0.35504755
9,6,1,8.1,18.81159420289855,-4.0,2283.989808917197,1,0,0.35504755
9,6,1,8.1,18.26388888888889,-1.0,2283.989808917197,1,0,0.2568397
9,6,1,8.1,17.945205479452056,23.0,2283.989808917197,1,0,0.32332972
10,6,1,8.1,18.013513513513512,-5.0,2357.5617834394907,1,0,0.28073287
10,6,1,8.1,17.679012345679013,9.0,2357.5617834394907,1,0,0.2979167
10,6,1,8.1,17.301204819277107,-8.0,2357.5617834394907,1,0,0.2657398
10,6,1,8.1,16.8,0.0,2283.7617834394905,1,0,0.12643453
12,6,1,8.1,14.515151515151516,-8.0,2357.658598726114,1,0,0.13080022
12,6,1,8.1,15.03921568627451,0.0,2283.8585987261145,1,0,0.19671702
13,6,1,8.1,13.958677685950413,7.0,2283.8382165605094,1,0,0.22778814
13,6,1,8.1,15.016260162601624,-8.0,2283.8382165605094,1,0,0.20865992
13,6,1,8.1,15.0,-5.0,2283.8382165605094,1,0,0.20043452
14,6,1,8.1,15.1328125,-4.0,2283.870912951168,1,0,0.2259216
14,6,1,8.1,14.297872340425531,-5.0,2283.870912951168,1,0,0.20252228
14,6,1,8.1,14.507042253521126,11.0,2283.870912951168,1,0,0.24781445
15,6,1,8.1,14.435374149659864,16.0,2283.9740976645435,1,0,0.31085622
15,6,1,8.1,14.743243243243244,55.0,2283.9740976645435,1,0,0.30882722
15,6,1,8.1,13.874213836477988,37.0,1698.3740976645436,1,0,0.23193224
16,6,1,8.1,13.142011834319527,-2.0,2357.6658174097665,1,0,0.16742814
16,6,1,8.1,13.239766081871345,-7.0,2283.8658174097664,1,0,0.2514991
16,6,1,8.1,13.406976744186046,50.0,163.46581740976643,1,0,0.30119595
16,6,1,8.1,13.70689655172414,-10.0,2283.8658174097664,1,0,0.26357254
17,6,1,8.1,13.785310734463277,-5.0,2283.9044585987263,1,0,0.2845958
17,6,1,8.1,13.811111111111112,3.0,2283.9044585987263,1,0,0.30250072
17,6,1,8.1,14.03867403314917,46.0,2283.9044585987263,1,0,0.37259653
17,6,1,8.1,14.152173913043478,-3.0,2283.9044585987263,1,0,0.30942908
17,6,1,8.1,14.85945945945946,63.0,2283.9044585987263,1,0,0.35428306
17,6,1,8.1,15.387096774193548,145.0,2283.9044585987263,1,0,0.36985373
17,6,1,8.1,16.409574468085108,-9.0,2283.9044585987263,1,0,0.34924513
17,6,1,8.1,16.86387434554974,0.0,2283.9044585987263,1,0,0.37961414
17,6,1,8.1,16.578680203045685,8.0,2283.9044585987263,1,0,0.40044415
17,6,1,8.1,17.32323232323232,46.0,2283.9044585987263,1,0,0.4142252
18,6,1,8.1,17.825,-1.0,2283.8471337579617,1,0,0.40091923
18,6,1,8.1,17.065,-5.0,2357.647133757962,1,0,0.2291944
18,6,1,8.1,16.865,-7.0,2357.647133757962,1,0,0.2382484
18,6,1,8.1,16.95,-3.0,2283.8471337579617,1,0,0.37541
18,6,1,8.1,17.53,11.0,2283.8471337579617,1,0,0.42530677
18,6,1,8.1,17.76,108.0,2283.8471337579617,1,0,0.45229754
18,6,1,8.1,17.67,-10.0,2283.8471337579617,1,0,0.39998835
19,6,1,8.1,16.115,0.0,2283.9070063694267,1,0,0.30187264
19,6,1,8.1,16.53,75.0,2283.9070063694267,1,0,0.49331856
19,6,1,8.1,16.59,39.0,2357.707006369427,1,0,0.427797
20,6,1,8.1,17.145,13.0,2283.8420382165605,1,0,0.49429202
20,6,1,8.1,16.77,11.0,2283.8420382165605,1,0,0.49429202
21,6,1,8.1,15.12,5.0,2283.8250530785563,1,0,0.2506237
21,6,1,8.1,15.345,123.0,2283.8250530785563,1,0,0.42228565
21,6,1,8.1,16.235,40.0,2283.8250530785563,1,0,0.42136648
22,6,1,8.1,17.865,-6.0,2283.7384288747344,1,0,0.39588886
5,0,0,6.2,18.68,-4.0,2283.623779193206,1,0,0.34117207
7,0,0,6.2,18.02,-3.0,2357.688322717622,1,0,0.11560129
7,0,0,6.2,19.18,-1.0,2283.888322717622,1,0,0.22884984
7,0,0,6.2,19.6,-9.0,2283.888322717622,1,0,0.28495416
8,0,0,6.2,19.195,-3.0,2284.0,1,0,0.3355632
8,0,0,6.2,19.395,8.0,2284.0,1,0,0.32331693
8,0,0,6.2,19.695,0.0,2357.8,1,0,0.26326644
8,0,0,6.2,19.94,-5.0,2357.8,1,0,0.29027045
8,0,0,6.2,20.92,48.0,2284.0,1,0,0.4181166
8,0,0,6.2,22.28,-3.0,1698.4,1,0,0.24878865
8,0,0,6.2,20.645,1.0,2357.8,1,0,0.29303467
9,0,0,6.2,20.7,-3.0,2283.989808917197,1,0,0.41538283
9,0,0,6.2,20.815,-6.0,2283.989808917197,1,0,0.40806156
9,0,0,6.2,20.925,-2.0,2357.7898089171977,1,0,0.25784743
9,0,0,6.2,21.12,8.0,2283.989808917197,1,0,0.39020687
9,0,0,6.2,21.08,-5.0,2283.989808917197,1,0,0.40806156
9,0,0,6.2,21.2,-9.0,2283.989808917197,1,0,0.37439182
9,0,0,6.2,20.575,-5.0,2283.989808917197,1,0,0.40806156
9,0,0,6.2,20.715,-9.0,2283.989808917197,1,0,0.37439182
10,0,0,6.2,20.84,-5.0,2283.7617834394905,1,0,0.27949685
11,0,0,6.2,20.615,-11.0,2357.5991507431,1,0,0.32247293
11,0,0,6.2,21.07,60.0,2357.5991507431,1,0,0.34790426
12,0,0,6.2,21.07,-4.0,2283.8585987261145,1,0,0.41117325
12,0,0,6.2,21.025,-4.0,2357.658598726114,1,0,0.2964228
12,0,0,6.2,24.355,-4.0,1698.2585987261143,1,0,0.2756418
13,0,0,6.2,23.725,80.0,2283.8382165605094,1,0,0.49079648
13,0,0,6.2,24.14,60.0,1698.2382165605095,1,0,0.28598434
14,0,0,6.2,27.34,15.0,2283.870912951168,1,0,0.49314758
14,0,0,6.2,26.825,-4.0,1698.2709129511677,1,0,0.19687612
14,0,0,6.2,27.465,20.0,2283.870912951168,1,0,0.49314758
15,0,0,6.2,27.54,21.0,1698.3740976645436,1,0,0.27555898
15,0,0,6.2,28.51,23.0,2357.774097664544,1,0,0.35361865
15,0,0,6.2,31.385,258.0,2283.9740976645435,1,0,0.40745896
15,0,0,6.2,32.065,-7.0,2283.9740976645435,1,0,0.48339027
15,0,0,6.2,31.875,-7.0,1698.3740976645436,1,0,0.32673833
16,0,0,6.2,33.105,-7.0,2357.6658174097665,1,0,0.32095233
17,0,0,6.2,35.645,-7.0,2283.9044585987263,1,0,0.49340364
17,0,0,6.2,37.03,3.0,2283.9044585987263,1,0,0.48774755
17,0,0,6.2,38.75,-5.0,2283.9044585987263,1,0,0.49245068
18,0,0,6.2,38.74,14.0,2357.647133757962,1,0,0.34614053
18,0,0,6.2,38.525,0.0,2357.647133757962,1,0,0.2942308
18,0,0,6.2,38.865,130.0,1698.2471337579618,1,0,0.4115844
18,0,0,6.2,39.11,65.0,1698.2471337579618,1,0,0.30828682
19,0,0,6.2,40.635,-6.0,2357.707006369427,1,0,0.3660071
19,0,0,6.2,41.14,54.0,2357.707006369427,1,0,0.44239962
19,0,0,6.2,41.765,113.0,2357.707006369427,1,0,0.48415148
19,0,0,6.2,41.865,-4.0,1698.3070063694267,1,0,0.32425296
19,0,0,6.2,41.6,7.0,2357.707006369427,1,0,0.42940444
19,0,0,6.2,42.24,30.0,2357.707006369427,1,0,0.44827387
20,0,0,6.2,44.435,320.0,163.4420382165605,1,0,0.45914084
6,1,0,22.9,58.785,-1.0,2283.7783439490445,1,0,0.2786409
6,1,0,22.9,62.095,-3.0,2283.7783439490445,1,0,0.30011687
7,1,0,22.9,61.675,-5.0,1698.288322717622,1,0,0.2708847
7,1,0,22.9,61.365,5.0,2357.688322717622,1,0,0.11938221
7,1,0,22.9,63.42,40.0,1698.288322717622,1,0,0.28463808
8,1,0,22.9,58.555,-5.0,2284.0,1,0,0.37049124
8,1,0,22.9,58.22,-2.0,2284.0,1,0,0.3280007
8,1,0,22.9,57.65,2.0,2284.0,1,0,0.3369517
8,1,0,22.9,58.305,50.0,2284.0,1,0,0.38206685
8,1,0,22.9,55.72,15.0,2357.8,1,0,0.26801023
8,1,0,22.9,54.515,35.0,2284.0,1,0,0.32477182
9,1,0,22.9,54.26,-6.0,2283.989808917197,1,0,0.30890146
9,1,0,22.9,54.49,140.0,1698.3898089171971,1,0,0.37696514
9,1,0,22.9,54.245,14.0,163.58980891719744,1,0,0.16602606
9,1,0,22.9,55.77,-4.0,2283.989808917197,1,0,0.40709707
9,1,0,22.9,53.285,-4.0,2283.989808917197,1,0,0.3387277
9,1,0,22.9,52.61,-1.0,1698.3898089171971,1,0,0.28029004
9,1,0,22.9,52.98,88.0,2283.989808917197,1,0,0.37340444
10,1,0,22.9,52.98,-3.0,2357.5617834394907,1,0,0.3590328
10,1,0,22.9,53.165,-6.0,2283.7617834394905,1,0,0.3645693
10,1,0,22.9,53.175,53.0,2283.7617834394905,1,0,0.39341518
10,1,0,22.9,52.71,15.0,2357.5617834394907,1,0,0.33044127
10,1,0,22.9,51.675,-1.0,1698.1617834394904,1,0,0.23663762
10,1,0,22.9,52.45,28.0,2283.7617834394905,1,0,0.37513277
11,1,0,22.9,50.995,137.0,2357.5991507431,1,0,0.42826623
11,1,0,22.9,52.475,-6.0,2283.7991507431,1,0,0.35198912
11,1,0,22.9,51.05,-4.0,2283.7991507431,1,0,0.3899705
11,1,0,22.9,50.87,127.0,2283.7991507431,1,0,0.44140375
11,1,0,22.9,51.025,1.0,2357.5991507431,1,0,0.2695677
12,1,0,22.9,49.78,-5.0,2357.658598726114,1,0,0.28271788
12,1,0,22.9,49.915,12.0,2283.8585987261145,1,0,0.38842896
12,1,0,22.9,49.645,32.0,1698.2585987261143,1,0,0.22666842
12,1,0,22.9,47.55,-9.0,2357.658598726114,1,0,0.21573517
13,1,0,22.9,48.3,24.0,2283.8382165605094,1,0,0.4137709
13,1,0,22.9,49.435,-2.0,2283.8382165605094,1,0,0.39118052
13,1,0,22.9,50.065,6.0,2283.8382165605094,1,0,0.39220336
13,1,0,22.9,49.87,-1.0,2283.8382165605094,1,0,0.3910264
14,1,0,22.9,50.32,-4.0,2283.870912951168,1,0,0.42996004
14,1,0,22.9,51.24,108.0,2283.870912951168,1,0,0.460808
14,1,0,22.9,51.25,178.0,2283.870912951168,1,0,0.46094534
14,1,0,22.9,50.635,-7.0,2283.870912951168,1,0,0.3926482
14,1,0,22.9,49.92,11.0,2283.870912951168,1,0,0.4074046
15,1,0,22.9,47.785,15.0,1698.3740976645436,1,0,0.29760066
15,1,0,22.9,46.285,-5.0,2283.9740976645435,1,0,0.34392688
15,1,0,22.9,45.475,4.0,2283.9740976645435,1,0,0.3603861
15,1,0,22.9,44.74,-7.0,2357.774097664544,1,0,0.2868077
15,1,0,22.9,44.305,-1.0,1698.3740976645436,1,0,0.3477566
15,1,0,22.9,45.875,45.0,1698.3740976645436,1,0,0.293887
15,1,0,22.9,45.605,-3.0,1698.3740976645436,1,0,0.37241367
15,1,0,22.9,45.725,3.0,2357.774097664544,1,0,0.29976818
15,1,0,22.9,45.125,-9.0,2283.9740976645435,1,0,0.29740593
16,1,0,22.9,36.87,-7.0,2357.6658174097665,1,0,0.28632718
16,1,0,22.9,37.455,73.0,2283.8658174097664,1,0,0.3397594
16,1,0,22.9,36.285,-4.0,163.46581740976643,1,0,0.23492442
16,1,0,22.9,36.11,46.0,2357.6658174097665,1,0,0.30925775
16,1,0,22.9,36.425,48.0,2283.8658174097664,1,0,0.352696
17,1,0,22.9,36.73,-7.0,2283.9044585987263,1,0,0.35111582
17,1,0,22.9,33.085,-5.0,2357.7044585987264,1,0,0.30611008
17,1,0,22.9,33.695,5.0,2283.9044585987263,1,0,0.39388418
17,1,0,22.9,34.42,109.0,2283.9044585987263,1,0,0.41113105
17,1,0,22.9,34.855,2.0,2283.9044585987263,1,0,0.39192477
17,1,0,22.9,36.08,16.0,2283.9044585987263,1,0,0.36447445
18,1,0,22.9,33.59,5.0,2283.8471337579617,1,0,0.4120947
18,1,0,22.9,34.13,94.0,2283.8471337579617,1,0,0.4063214
18,1,0,22.9,35.685,26.0,2283.8471337579617,1,0,0.36569172
19,1,0,22.9,36.635,20.0,2357.707006369427,1,0,0.42044872
19,1,0,22.9,37.115,363.0,1698.3070063694267,1,0,0.23627806
19,1,0,22.9,36.395,-1.0,1698.3070063694267,1,0,0.32222262
19,1,0,22.9,36.84,10.0,2357.707006369427,1,0,0.41233397
19,1,0,22.9,37.045,-5.0,2283.9070063694267,1,0,0.42077428
20,1,0,22.9,41.415,19.0,2357.6420382165606,1,0,0.46871373
6,2,0,5.8,40.145,-5.0,2283.7783439490445,1,0,0.20830297
6,2,0,5.8,39.84,11.0,2283.7783439490445,1,0,0.20394658
6,2,0,5.8,39.865,-6.0,2283.7783439490445,1,0,0.22186159
7,2,0,5.8,38.63,2.0,2283.888322717622,1,0,0.22826989
7,2,0,5.8,38.425,-3.0,2283.888322717622,1,0,0.24472451
8,2,0,5.8,31.855,-10.0,2357.8,1,0,0.21724954
8,2,0,5.8,31.57,4.0,2284.0,1,0,0.20114537
9,2,0,5.8,31.715,7.0,2283.989808917197,1,0,0.3255857
9,2,0,5.8,31.655,-5.0,2283.989808917197,1,0,0.3070079
9,2,0,5.8,30.22,7.0,2283.989808917197,1,0,0.33923098
9,2,0,5.8,30.41,-6.0,2283.989808917197,1,0,0.3415472
11,2,0,5.8,28.02,-6.0,2283.7991507431,1,0,0.29651254
11,2,0,5.8,28.18,-10.0,2357.5991507431,1,0,0.29396108
11,2,0,5.8,28.88,-6.0,2283.7991507431,1,0,0.29145518
11,2,0,5.8,28.485,-3.0,2357.5991507431,1,0,0.2473739
12,2,0,5.8,28.2,-2.0,2283.8585987261145,1,0,0.31187612
12,2,0,5.8,26.53,-9.0,2357.658598726114,1,0,0.34876025
12,2,0,5.8,27.715,-10.0,2357.658598726114,1,0,0.39698058
12,2,0,5.8,28.1,-7.0,2283.8585987261145,1,0,0.42112544
12,2,0,5.8,28.365,61.0,2357.658598726114,1,0,0.31400344
14,2,0,5.8,28.96,-5.0,2283.870912951168,1,0,0.49008852
14,2,0,5.8,28.785,78.0,2283.870912951168,1,0,0.38488483
14,2,0,5.8,28.71,1.0,2283.870912951168,1,0,0.3807236
14,2,0,5.8,29.02,-2.0,2357.670912951168,1,0,0.18840423
14,2,0,5.8,29.2,1.0,2283.870912951168,1,0,0.4788145
15,2,0,5.8,30.03,89.0,2357.774097664544,1,0,0.49594653
15,2,0,5.8,27.98,-4.0,1698.3740976645436,1,0,0.28030637
15,2,0,5.8,28.705,41.0,2283.9740976645435,1,0,0.43766063
15,2,0,5.8,28.715,227.0,2357.774097664544,1,0,0.49724007
15,2,0,5.8,27.71,-6.0,1698.3740976645436,1,0,0.27806163
15,2,0,5.8,28.46,8.0,1698.3740976645436,1,0,0.21933354
15,2,0,5.8,28.61,24.0,1698.3740976645436,1,0,0.23575701
15,2,0,5.8,28.64,-7.0,2357.774097664544,1,0,0.38099337
16,2,0,5.8,29.005,0.0,2357.6658174097665,1,0,0.3463162
16,2,0,5.8,28.49,7.0,2357.6658174097665,1,0,0.3289301
16,2,0,5.8,28.2,51.0,163.46581740976643,1,0,0.41626978
16,2,0,5.8,28.03,-8.0,2283.8658174097664,1,0,0.43946615
16,2,0,5.8,28.36,-3.0,2283.8658174097664,1,0,0.41825247
17,2,0,5.8,28.62,11.0,2283.9044585987263,1,0,0.43573916
17,2,0,5.8,28.515,1.0,2283.9044585987263,1,0,0.41062698
18,2,0,5.8,28.685,-4.0,2357.647133757962,1,0,0.3779453
18,2,0,5.8,29.365,27.0,1698.2471337579618,1,0,0.37033647
18,2,0,5.8,29.645,23.0,2357.647133757962,1,0,0.39642274
18,2,0,5.8,30.015,27.0,2357.647133757962,1,0,0.39111078
18,2,0,5.8,29.26,-5.0,1698.2471337579618,1,0,0.38195857
18,2,0,5.8,30.1,-3.0,163.44713375796178,1,0,0.4109287
19,2,0,5.8,31.875,26.0,2357.707006369427,1,0,0.48137975
19,2,0,5.8,32.105,0.0,2357.707006369427,1,0,0.3740765
19,2,0,5.8,33.68,34.0,2357.707006369427,1,0,0.484953
19,2,0,5.8,33.95,-3.0,2357.707006369427,1,0,0.419135
19,2,0,5.8,34.435,31.0,2357.707006369427,1,0,0.4506204
19,2,0,5.8,35.11,122.0,2357.707006369427,1,0,0.48334482
19,2,0,5.8,35.45,-7.0,2357.707006369427,1,0,0.40786493
19,2,0,5.8,36.08,-3.0,2357.707006369427,1,0,0.3632638
20,2,0,5.8,36.27,-1.0,2283.8420382165605,1,0,0.42494604
20,2,0,5.8,37.475,21.0,1698.2420382165606,1,0,0.40307212
21,2,0,5.8,40.48,-6.0,2357.6250530785564,1,0,0.42150077
21,2,0,5.8,41.32,0.0,2283.8250530785563,1,0,0.47976068
22,2,0,5.8,41.795,7.0,2283.7384288747344,1,0,0.411496
22,2,0,5.8,42.435,32.0,2283.7384288747344,1,0,0.47589794
6,3,0,7.65,40.26,-2.0,1698.1783439490446,1,0,0.09862567
7,3,0,7.65,39.41,24.0,2283.888322717622,1,0,0.16484708
7,3,0,7.65,37.73,-7.0,2283.888322717622,1,0,0.12797387
7,3,0,7.65,37.635,-4.0,2357.688322717622,1,0,0.1009057
8,3,0,7.65,35.72,-11.0,2357.8,1,0,0.20186731
8,3,0,7.65,34.21,0.0,2284.0,1,0,0.18179615
8,3,0,7.65,31.715,-4.0,2357.8,1,0,0.1640131
9,3,0,7.65,24.995,-3.0,2357.7898089171977,1,0,0.17006962
9,3,0,7.65,25.225,-7.0,2283.989808917197,1,0,0.17195442
9,3,0,7.65,24.1,3.0,2283.989808917197,1,0,0.19260803
10,3,0,7.65,23.16,-6.0,2283.7617834394905,1,0,0.17882223
10,3,0,7.65,23.405,456.0,2283.7617834394905,1,0,0.17985396
11,3,0,7.65,21.975,3.0,2283.7991507431,1,0,0.17511038
12,3,0,7.65,21.49,18.0,2283.8585987261145,1,0,0.26893872
12,3,0,7.65,21.125,-7.0,2357.658598726114,1,0,0.1989505
13,3,0,7.65,19.645,-10.0,2283.8382165605094,1,0,0.25874108
14,3,0,7.65,16.865,0.0,1698.2709129511677,1,0,0.09956835
15,3,0,7.65,13.095,2.0,2283.9740976645435,1,0,0.21552914
15,3,0,7.65,13.1,30.0,1698.3740976645436,1,0,0.19098929
15,3,0,7.65,12.69,-4.0,2283.9740976645435,1,0,0.21820126
15,3,0,7.65,10.875,-2.0,1698.3740976645436,1,0,0.15823162
15,3,0,7.65,7.425,-2.0,1698.3740976645436,1,0,0.1755289
15,3,0,7.65,7.62,-8.0,2357.774097664544,1,0,0.13224274
15,3,0,7.65,6.99,71.0,2283.9740976645435,1,0,0.20056479
16,3,0,7.65,7.515,10.0,2283.8658174097664,1,0,0.2822664
17,3,0,7.65,6.555,8.0,1698.304458598726,1,0,0.19118114
17,3,0,7.65,6.83,-7.0,2283.9044585987263,1,0,0.25815544
17,3,0,7.65,6.875,1.0,1698.304458598726,1,0,0.18557806
17,3,0,7.65,7.84,3.0,2283.9044585987263,1,0,0.3019642
17,3,0,7.65,8.58,-1.0,1698.304458598726,1,0,0.21505788
17,3,0,7.65,9.795,129.0,2283.9044585987263,1,0,0.2844688
18,3,0,7.65,10.545,-4.0,1698.2471337579618,1,0,0.24673729
18,3,0,7.65,10.68,67.0,1698.2471337579618,1,0,0.30141655
18,3,0,7.65,10.72,21.0,2283.8471337579617,1,0,0.324399
18,3,0,7.65,10.76,3.0,2283.8471337579617,1,0,0.28231394
18,3,0,7.65,11.465,4.0,163.44713375796178,1,0,0.28599137
19,3,0,7.65,12.17,20.0,2357.707006369427,1,0,0.28068992
19,3,0,7.65,12.555,-1.0,2283.9070063694267,1,0,0.2680756
19,3,0,7.65,12.975,37.0,2357.707006369427,1,0,0.3708204
20,3,0,7.65,13.965,7.0,2283.8420382165605,1,0,0.3183687
20,3,0,7.65,14.345,72.0,2283.8420382165605,1,0,0.4192394
20,3,0,7.65,14.515,103.0,2283.8420382165605,1,0,0.42700613
20,3,0,7.65,15.12,73.0,2283.8420382165605,1,0,0.409492
20,3,0,7.65,15.91,42.0,2283.8420382165605,1,0,0.4462368
22,3,0,7.65,17.515,-9.0,2283.7384288747344,1,0,0.41723326
6,4,0,19.3,15.095,-6.0,2283.7783439490445,1,0,0.050929848
6,4,0,19.3,16.175,-5.0,2283.7783439490445,1,0,0.05300885
8,4,0,19.3,16.615,50.0,2357.8,1,0,0.17422496
9,4,0,19.3,16.075,-2.0,2283.989808917197,1,0,0.08106597
10,4,0,19.3,15.06,-2.0,2357.5617834394907,1,0,0.1348268
11,4,0,19.3,13.82,31.0,1698.1991507430998,1,0,0.07039087
12,4,0,19.3,10.62,-4.0,2357.658598726114,1,0,0.14627366
13,4,0,19.3,10.695,1.0,163.43821656050957,1,0,0.1497126
13,4,0,19.3,10.33,-2.0,1698.2382165605095,1,0,0.08613468
13,4,0,19.3,10.48,-4.0,2283.8382165605094,1,0,0.14411452
14,4,0,19.3,8.895,2.0,2357.670912951168,1,0,0.13783842
15,4,0,19.3,8.795,-9.0,2283.9740976645435,1,0,0.18083818
15,4,0,19.3,8.775,-5.0,1698.3740976645436,1,0,0.17174576
15,4,0,19.3,6.36,-8.0,2357.774097664544,1,0,0.13134904
15,4,0,19.3,6.63,51.0,2283.9740976645435,1,0,0.1873787
16,4,0,19.3,4.975,33.0,2283.8658174097664,1,0,0.1680874
17,4,0,19.3,5.335,18.0,2283.9044585987263,1,0,0.17448844
17,4,0,19.3,4.3,-7.0,1698.304458598726,1,0,0.13426173
17,4,0,19.3,4.76,-6.0,1698.304458598726,1,0,0.18387076
18,4,0,19.3,5.86,-2.0,1698.2471337579618,1,0,0.17516735
18,4,0,19.3,6.145,0.0,2283.8471337579617,1,0,0.18410033
19,4,0,19.3,6.1,23.0,2283.9070063694267,1,0,0.24482907
19,4,0,19.3,6.315,-1.0,2357.707006369427,1,0,0.13408615
20,4,0,19.3,7.355,-4.0,2283.8420382165605,1,0,0.24775466
20,4,0,19.3,7.9,16.0,2283.8420382165605,1,0,0.40541056
20,4,0,19.3,8.31,28.0,2283.8420382165605,1,0,0.271533
20,4,0,19.3,8.585,53.0,2283.8420382165605,1,0,0.2491923
21,4,0,19.3,8.795,15.0,2283.8250530785563,1,0,0.4029116
21,4,0,19.3,8.165,-7.0,2283.8250530785563,1,0,0.23167631
21,4,0,19.3,8.445,27.0,2283.8250530785563,1,0,0.3107906
22,4,0,19.3,8.79,-7.0,2283.7384288747344,1,0,0.31603146
22,4,0,19.3,8.89,11.0,2283.7384288747344,1,0,0.40641922
22,4,0,19.3,8.95,18.0,2283.7384288747344,1,0,0.47182623
8,5,1,9.7,8.175,-3.0,2284.0,1,0,0.10287688
8,5,1,9.7,8.835,31.0,2284.0,1,0,0.12532215
8,5,1,9.7,8.645,130.0,2357.8,1,0,0.15887526
8,5,1,9.7,9.81,28.0,1698.4,1,0,0.07583096
8,5,1,9.7,10.475,3.0,2357.8,1,0,0.08500133
8,5,1,9.7,10.755,10.0,2284.0,1,0,0.1421948
9,5,1,9.7,11.46,3.0,2283.989808917197,1,0,0.09388178
9,5,1,9.7,12.045,-5.0,2283.989808917197,1,0,0.0931934
9,5,1,9.7,11.945,-8.0,2283.989808917197,1,0,0.079503044
10,5,1,9.7,12.06,-5.0,2357.5617834394907,1,0,0.15446953
10,5,1,9.7,12.795,-4.0,2283.7617834394905,1,0,0.079028845
12,5,1,9.7,11.205,-4.0,2357.658598726114,1,0,0.1399773
14,5,1,9.7,10.73,-1.0,2283.870912951168,1,0,0.20194912
14,5,1,9.7,10.735,92.0,2283.870912951168,1,0,0.20355737
15,5,1,9.7,9.595,7.0,2283.9740976645435,1,0,0.1667706
15,5,1,9.7,8.175,18.0,2283.9740976645435,1,0,0.24798451
16,5,1,9.7,8.165,-9.0,163.46581740976643,1,0,0.15119785
16,5,1,9.7,8.26,-5.0,2357.6658174097665,1,0,0.16424951
17,5,1,9.7,8.985,-2.0,2283.9044585987263,1,0,0.2238886
17,5,1,9.7,9.35,-4.0,2283.9044585987263,1,0,0.22023827
17,5,1,9.7,9.34,-9.0,1698.304458598726,1,0,0.13121167
18,5,1,9.7,9.485,13.0,2357.647133757962,1,0,0.2387811
18,5,1,9.7,9.545,-7.0,1698.2471337579618,1,0,0.16505963
18,5,1,9.7,9.765,1.0,2357.647133757962,1,0,0.18243559
18,5,1,9.7,10.255,3.0,2283.8471337579617,1,0,0.19145185
19,5,1,9.7,10.265,4.0,1698.3070063694267,1,0,0.11631326
19,5,1,9.7,9.9,32.0,2283.9070063694267,1,0,0.25772834
19,5,1,9.7,10.25,42.0,2283.9070063694267,1,0,0.2762461
19,5,1,9.7,10.47,-4.0,2357.707006369427,1,0,0.19105937
19,5,1,9.7,9.495,-4.0,2357.707006369427,1,0,0.18181647
20,5,1,9.7,9.545,41.0,2283.8420382165605,1,0,0.28676122
20,5,1,9.7,9.87,58.0,2283.8420382165605,1,0,0.23473972
20,5,1,9.7,10.17,-1.0,2283.8420382165605,1,0,0.18509863
20,5,1,9.7,13.67,129.0,2357.6420382165606,1,0,0.34405363
21,5,1,9.7,13.43,0.0,2283.8250530785563,1,0,0.1924689
21,5,1,9.7,13.48,0.0,2283.8250530785563,1,0,0.1924689
21,5,1,9.7,13.42,26.0,2283.8250530785563,1,0,0.30323935
22,5,1,9.7,13.25,-3.0,2283.7384288747344,1,0,0.1896795
22,5,1,9.7,13.615,46.0,2283.7384288747344,1,0,0.3090694
8,6,1,7.4,13.095,-5.0,2284.0,1,0,0.11009835
8,6,1,7.4,14.24,-6.0,2357.8,1,0,0.090307906
10,6,1,7.4,10.87,-4.0,2357.5617834394907,1,0,0.1878468
11,6,1,7.4,10.895,-7.0,1698.1991507430998,1,0,0.08561461
11,6,1,7.4,10.955,90.0,2357.5991507431,1,0,0.13726543
12,6,1,7.4,10.575,-5.0,2357.658598726114,1,0,0.12953816
12,6,1,7.4,10.525,-1.0,2283.8585987261145,1,0,0.1723436
13,6,1,7.4,8.935,14.0,2283.8382165605094,1,0,0.27086407
13,6,1,7.4,9.075,-2.0,2283.8382165605094,1,0,0.21357366
13,6,1,7.4,7.89,-7.0,1698.2382165605095,1,0,0.16287686
13,6,1,7.4,8.11,40.0,2283.8382165605094,1,0,0.18766522
13,6,1,7.4,4.145,-3.0,2283.8382165605094,1,0,0.16366117
13,6,1,7.4,4.38,-5.0,2357.6382165605096,1,0,0.15988524
14,6,1,7.4,4.545,57.0,2283.870912951168,1,0,0.19924743
14,6,1,7.4,4.93,25.0,1698.2709129511677,1,0,0.08901214
14,6,1,7.4,4.325,-1.0,1698.2709129511677,1,0,0.07350243
14,6,1,7.4,4.9,92.0,2357.670912951168,1,0,0.15475674
15,6,1,7.4,4.785,-6.0,2283.9740976645435,1,0,0.20172414
