is_delayed,delay_prob,uncertainty,predicted_congestion,is_anomaly,buffer_minutes,risk,risk_level,action,buffer_conservative,buffer_balanced,buffer_aggressive
0,0.16815265824520606,0.04800793671154134,0.6221565,0,7.077058,0.2408094087567373,low,Safe — proceed normally,8.5,7.1,5.7
0,0.16815265824520606,0.04587379937771268,0.6221565,0,7.077058,0.24038258128997156,low,Safe — proceed normally,8.5,7.1,5.7
0,0.16815265824520606,0.04357223746101764,0.6221565,0,7.077058,0.23992226890663254,low,Safe — proceed normally,8.5,7.1,5.7
0,0.16815265824520606,0.043448428691885116,0.6221565,0,7.077058,0.23989750715280606,low,Safe — proceed normally,8.5,7.1,5.7
0,0.19707008701821144,0.04322273173734594,0.6221565,0,7.077058,0.25286521070975065,low,Safe — proceed normally,8.5,7.1,5.7
0,0.19707008701821144,0.04302998965539675,0.6221565,0,7.077058,0.2528266622933608,low,Safe — proceed normally,8.5,7.1,5.7
0,0.19707008701821144,0.03987308764899637,0.6221565,0,7.077058,0.25219528189208074,low,Safe — proceed normally,8.5,7.1,5.7
0,0.19707008701821144,0.03631690550160112,0.6221565,0,7.077058,0.25148404546260167,low,Safe — proceed normally,8.5,7.1,5.7
0,0.19707008701821144,0.03222954435586372,0.6221565,0,7.077058,0.2506665732334542,low,Safe — proceed normally,8.5,7.1,5.7
0,0.19707008701821144,0.03083405340533747,0.6221565,0,7.077058,0.25038747504334896,low,Safe — proceed normally,8.5,7.1,5.7
0,0.17310900431084977,0.02928387721471508,0.6221565,0,7.077058,0.23929495258691172,low,Safe — proceed normally,8.5,7.1,5.7
0,0.17310900431084977,0.02755717352832042,0.6221565,0,7.077058,0.2389496118496328,low,Safe — proceed normally,8.5,7.1,5.7
0,0.17310900431084977,0.026950173780207545,0.6221565,0,7.077058,0.23882821190001022,low,Safe — proceed normally,8.5,7.1,5.7
0,0.17310900431084977,0.026311943419767753,0.6221565,0,7.077058,0.23870056582792226,low,Safe — proceed normally,8.5,7.1,5.7
0,0.17310900431084977,0.025640150391426794,0.6221565,0,7.077058,0.23856620722225408,low,Safe — proceed normally,8.5,7.1,5.7
0,0.17310900431084977,0.024049906281531353,0.6221565,0,7.077058,0.23824815840027497,low,Safe — proceed normally,8.5,7.1,5.7
0,0.19861818521604155,0.024175362588717157,0.6221565,0,7.077058,0.24975238106904843,low,Safe — proceed normally,8.5,7.1,5.7
0,0.4519735003955915,0.04528292550663899,0.7272675,0,9.273806,0.3942615362139448,medium,Be careful — allow extra buffer,11.1,9.3,7.4
0,0.4519735003955915,0.058756677968866224,0.72553706,0,9.273806,0.3965236761946105,medium,Be careful — allow extra buffer,11.1,9.3,7.4
0,0.17280911302236593,0.057096562009998963,0.72553706,0,9.273806,0.2705676786848855,low,Safe — proceed normally,11.1,9.3,7.4
0,0.17280911302236593,0.05704194773039322,0.72553706,0,9.273806,0.2705567558289644,low,Safe — proceed normally,11.1,9.3,7.4
1,0.3594482477974479,0.06179150911639117,0.7269973,0,9.273806,0.35585934230303895,medium,Be careful — allow extra buffer,11.1,9.3,7.4
1,0.34390263702925367,0.06522065485035593,0.7281055,0,9.273806,0.34982668899306046,medium,Be careful — allow extra buffer,11.1,9.3,7.4
1,0.34390263702925367,0.0683426283985183,0.7281055,0,9.273806,0.35045108370269296,medium,Be careful — allow extra buffer,11.1,9.3,7.4
0,0.33931961737928074,0.07097596699837358,0.7281055,0,9.100963,0.3489153925801762,medium,Be careful — allow extra buffer,10.9,9.1,7.3
0,0.33931961737928074,0.0728441313615178,0.7289057,0,9.100963,0.34948907354183245,medium,Be careful — allow extra buffer,10.9,9.1,7.3
0,0.4560835879995231,0.08088236394454007,0.7289057,0,9.100963,0.40364050683754593,medium,Be careful — allow extra buffer,10.9,9.1,7.3
0,0.24118085866215358,0.08098321054403182,0.7436497,0,8.978618,0.3106404587931829,medium,Be careful — allow extra buffer,10.8,9.0,7.2
1,0.3013393754525427,0.08191736493178947,0.7436497,0,8.978618,0.33789862222640954,medium,Be careful — allow extra buffer,10.8,9.0,7.2
0,0.375104357540498,0.08408599917930855,0.7541773,0,8.978618,0.37415847880903425,medium,Be careful — allow extra buffer,10.8,9.0,7.2
0,0.10561830125621116,0.08518113399117405,0.64734876,0,6.6410923,0.226401652753163,low,Safe — proceed normally,8.0,6.6,5.3
0,0.322011235924104,0.08593120450130366,0.6174327,0,6.6410923,0.316449475443259,medium,Be careful — allow extra buffer,8.0,6.6,5.3
0,0.2897955124770893,0.08593128498286565,0.6174327,0,6.6410923,0.3019524159884148,medium,Be careful — allow extra buffer,8.0,6.6,5.3
1,0.24600784497136777,0.08542159459128264,0.6174327,0,6.101915,0.2821460275325235,low,Safe — proceed normally,7.3,6.1,4.9
0,0.29393114829613454,0.08534326155994626,0.6121267,0,6.101915,0.302369346052925,medium,Be careful — allow extra buffer,7.3,6.1,4.9
0,0.29393114829613454,0.08517536447838288,0.6121267,0,6.101915,0.3023357666366123,medium,Be careful — allow extra buffer,7.3,6.1,4.9
0,0.29393114829613454,0.08527056938614906,0.6121267,0,6.101915,0.3023548076181655,medium,Be careful — allow extra buffer,7.3,6.1,4.9
0,0.2272650263599095,0.08490968733570557,0.6121267,0,6.085985,0.27228287633677556,low,Safe — proceed normally,7.3,6.1,4.9
0,0.2272650263599095,0.08453623647320048,0.6174327,0,6.085985,0.2735346875337509,low,Safe — proceed normally,7.3,6.1,4.9
0,0.2272650263599095,0.08415004946079851,0.6174327,0,6.085985,0.2734574501312705,low,Safe — proceed normally,7.3,6.1,4.9
1,0.4382350366207683,0.08837570009930237,0.64734876,0,6.085985,0.3767180968888394,medium,Be careful — allow extra buffer,7.3,6.1,4.9
1,0.4382350366207683,0.09211209232698517,0.64907897,0,6.085985,0.377897926241511,medium,Be careful — allow extra buffer,7.3,6.1,4.9
1,0.4382350366207683,0.09568891778048294,0.64907897,0,6.085985,0.3786132913322105,medium,Be careful — allow extra buffer,7.3,6.1,4.9
0,0.6537875266407389,0.11092463105214267,0.64907897,0,5.9830203,0.47865905449552926,medium,Be careful — allow extra buffer,7.2,6.0,4.8
1,0.5764834474886731,0.11913891655968659,0.64907897,0,5.9830203,0.4455150759786084,medium,Be careful — allow extra buffer,7.2,6.0,4.8
1,0.49781866380860623,0.12299845999410361,0.64888513,0,5.790021,0.4108393734332593,medium,Be careful — allow extra buffer,6.9,5.8,4.6
1,0.25797241367288876,0.12254634121577163,0.64525145,0,4.988802,0.3019097176266595,medium,Be careful — allow extra buffer,6.0,5.0,4.0
0,0.6149958377601445,0.13104163992296097,0.645377,0,4.988802,0.4643007000528368,medium,Be careful — allow extra buffer,6.0,5.0,4.0
0,0.4464397976221207,0.13190998861825154,0.645377,0,4.7672367,0.38862415172978415,medium,Be careful — allow extra buffer,5.7,4.8,3.8
0,0.5616568880154408,0.13616346314715047,0.645377,0,4.7005334,0.441322537312558,medium,Be careful — allow extra buffer,5.6,4.7,3.8
0,0.20367021480359124,0.13556438035768167,0.645377,0,4.7005334,0.2801087178093319,low,Safe — proceed normally,5.6,4.7,3.8
0,0.20367021480359124,0.13495882317941782,0.645377,0,4.7005334,0.27998760637367914,low,Safe — proceed normally,5.6,4.7,3.8
0,0.18116709607219136,0.13471311348666848,0.645377,0,4.7005334,0.2698120610059993,low,Safe — proceed normally,5.6,4.7,3.8
0,0.18116709607219136,0.13446644068607352,0.645377,0,4.7005334,0.2697627264458803,low,Safe — proceed normally,5.6,4.7,3.8
1,0.46807571502770856,0.13569779642244262,0.645377,0,4.7672367,0.39911787612313687,medium,Be careful — allow extra buffer,5.7,4.8,3.8
1,0.6728864804141517,0.1443667348386241,0.645377,0,4.5188384,0.4930165082302726,medium,Be careful — allow extra buffer,5.4,4.5,3.6
0,0.34275673134965795,0.14341068738496748,0.57801235,0,3.1542304,0.3274257533896832,medium,Be careful — allow extra buffer,3.8,3.2,2.5
0,0.34275673134965795,0.14238739474324408,0.57801235,0,3.1542304,0.32722109486133855,medium,Be careful — allow extra buffer,3.8,3.2,2.5
1,0.5472000582041092,0.14478019506940767,0.57801235,0,3.0057068,0.41969915201107433,medium,Be careful — allow extra buffer,3.6,3.0,2.4
1,0.5472000582041092,0.14679361465630641,0.57801235,0,3.0057068,0.42010183592845407,medium,Be careful — allow extra buffer,3.6,3.0,2.4
0,0.2548453226710334,0.14540757037447308,0.5773417,0,2.8915827,0.28809732821645007,low,Safe — proceed normally,3.5,2.9,2.3
1,0.6538171621012518,0.15021703135714184,0.5773417,0,2.589455,0.4685965481565822,medium,Be careful — allow extra buffer,3.1,2.6,2.1
1,0.6538171621012518,0.15426702334197895,0.6049079,0,2.589455,0.47629809518712507,medium,Be careful — allow extra buffer,3.1,2.6,2.1
0,0.49742972911072253,0.15326001005494758,0.60447705,0,2.490726,0.4056146420908714,medium,Be careful — allow extra buffer,3.0,2.5,2.0
0,0.49742972911072253,0.15196408272538733,0.6029723,0,2.490726,0.4049792768106207,medium,Be careful — allow extra buffer,3.0,2.5,2.0
1,0.551212894914633,0.151454772150915,0.6029723,0,2.589455,0.42907983930748594,medium,Be careful — allow extra buffer,3.1,2.6,2.1
0,0.5807266744726468,0.15196344447629836,0.6029723,0,2.5502613,0.4424627745736688,medium,Be careful — allow extra buffer,3.1,2.6,2.0
0,0.5807266744726468,0.15421986782141403,0.6029723,0,2.5502613,0.44291405924269195,medium,Be careful — allow extra buffer,3.1,2.6,2.0
1,0.37504960337839816,0.15393347551027145,0.6029723,0,2.589455,0.3503020987880515,medium,Be careful — allow extra buffer,3.1,2.6,2.1
1,0.37504960337839816,0.15088069603938456,0.6029723,0,2.589455,0.34969154289387416,medium,Be careful — allow extra buffer,3.1,2.6,2.1
0,0.8515530569245345,0.16124028594856557,0.84052444,0,8.919443,0.6255780415665875,high,Don't move — high risk of missed connection,10.7,8.9,7.1
1,0.7843622421040526,0.16990312775197886,0.8420293,0,8.919443,0.5974509528747143,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.7843622421040526,0.1776101083803996,0.8486097,0,8.919443,0.6006374520973604,high,Don't move — high risk of missed connection,10.7,8.9,7.1
0,0.5985871327895899,0.17904228920101234,0.84928036,0,8.919443,0.5174927569357279,medium,Be careful — allow extra buffer,10.7,8.9,7.1
0,0.5985871327895899,0.1802705908555647,0.8478745,0,8.919443,0.5173869584787203,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.7099857247053208,0.1840539183648889,0.85285616,0,8.919443,0.5695183995929234,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.6120805874706282,0.18569448208741926,0.8505583,0,9.0560465,0.5252147310154727,medium,Be careful — allow extra buffer,10.9,9.1,7.2
1,0.42974436900512436,0.18346793697062172,0.89464355,0,8.919443,0.4537394397341195,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.42974436900512436,0.18232332379090221,0.87307054,0,8.919443,0.44811726532148033,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.8448760166466754,0.19047953764048065,0.87839055,0,9.131764,0.6378877526724509,high,Don't move — high risk of missed connection,11.0,9.1,7.3
1,0.8448760166466754,0.19140763219361298,0.87839055,0,9.131764,0.6380733715830774,high,Don't move — high risk of missed connection,11.0,9.1,7.3
1,0.7500631226508034,0.19416552766723624,0.85272336,0,9.131764,0.5895423507417201,medium,Be careful — allow extra buffer,11.0,9.1,7.3
1,0.7500631226508034,0.19589323722921573,0.85272336,0,9.131764,0.589887892654116,medium,Be careful — allow extra buffer,11.0,9.1,7.3
1,0.7500631226508034,0.19612074720598024,0.83718354,0,9.131764,0.5860484384088149,medium,Be careful — allow extra buffer,11.0,9.1,7.3
1,0.8958165262231808,0.20168578160560216,0.8406833,0,9.131764,0.6536254134769671,high,Don't move — high risk of missed connection,11.0,9.1,7.3
1,0.8958165262231808,0.20638612881075938,0.8406833,0,9.131764,0.6545654829179985,high,Don't move — high risk of missed connection,11.0,9.1,7.3
1,0.8958165262231808,0.21027978142350756,0.5057685,0,9.131764,0.5716155125643122,medium,Be careful — allow extra buffer,11.0,9.1,7.3
1,0.8964011711076916,0.21159318166234944,0.4876852,0,9.044026,0.5676204642189926,medium,Be careful — allow extra buffer,10.9,9.0,7.2
1,0.8964011711076916,0.21203834073008934,0.55846846,0,9.044026,0.5854053104036496,medium,Be careful — allow extra buffer,10.9,9.0,7.2
1,0.8964011711076916,0.21162073791629804,0.5637593,0,9.044026,0.5866445063154244,medium,Be careful — allow extra buffer,10.9,9.0,7.2
1,0.7728365860316934,0.21249621568517071,0.5637593,0,9.143547,0.5312155385849997,medium,Be careful — allow extra buffer,11.0,9.1,7.3
1,0.6846667107724896,0.21195810151400377,0.5637593,0,9.174805,0.4914314718841247,medium,Be careful — allow extra buffer,11.0,9.2,7.3
1,0.8289694184981515,0.21357238161044587,0.5637593,0,9.174805,0.556690546379961,medium,Be careful — allow extra buffer,11.0,9.2,7.3
1,0.8289694184981515,0.215989129930986,0.5637593,0,9.174805,0.5571738960440691,medium,Be careful — allow extra buffer,11.0,9.2,7.3
1,0.862861945196359,0.219181974463622,0.5637593,0,9.329576,0.5730641019647895,medium,Be careful — allow extra buffer,11.2,9.3,7.5
1,0.862861945196359,0.22165001846787588,0.5637593,0,9.329576,0.5735577107656403,medium,Be careful — allow extra buffer,11.2,9.3,7.5
0,0.8626719678689223,0.21847063340624842,0.5637593,0,8.919443,0.5728363439559683,medium,Be careful — allow extra buffer,10.7,8.9,7.1
0,0.8626719678689223,0.2210762916474033,0.5637593,0,8.919443,0.5733574756041993,medium,Be careful — allow extra buffer,10.7,8.9,7.1
0,0.8626719678689223,0.22193440303436476,0.5637593,0,8.919443,0.5735290978815917,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.8947635503818868,0.22463002593787587,0.5637593,0,8.888797,0.5885094345931279,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.8947635503818868,0.21821587449964355,0.5637593,0,8.888797,0.5872266043054815,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.8947635503818868,0.2106841273124107,0.5637593,0,8.888797,0.5857202548680349,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.8170481808455006,0.1994255592215003,0.5637593,0,8.888797,0.548496624958479,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.8170481808455006,0.18660982956436817,0.5637593,0,8.888797,0.5459334790270525,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.8170481808455006,0.18442120183802527,0.5637593,0,8.888797,0.5454957534817839,medium,Be careful — allow extra buffer,10.7,8.9,7.1
1,0.5050510623069885,0.1864973794522749,0.40633303,0,-1.475576,0.3661557112461428,medium,Be careful — allow extra buffer,-1.8,-1.5,-1.2
1,0.8497818770956707,0.18037665259138738,0.54899055,0,3.2511973,0.5557248121255826,medium,Be careful — allow extra buffer,3.9,3.3,2.6
1,0.9181174959734989,0.1747448573283664,0.55684054,0,3.2511973,0.587311979398392,medium,Be careful — allow extra buffer,3.9,3.3,2.6
1,0.9181174959734989,0.17507360364466695,0.58694243,0,3.2511973,0.5949032024947363,medium,Be careful — allow extra buffer,3.9,3.3,2.6
1,0.8794490273955374,0.174345136025705,0.5853065,0,3.2944863,0.5769477208407348,medium,Be careful — allow extra buffer,4.0,3.3,2.6
1,0.8794490273955374,0.1610810949668604,0.5853065,0,3.2944863,0.5742949126289658,medium,Be careful — allow extra buffer,4.0,3.3,2.6
1,0.6556922714540708,0.16105895864605796,0.59248567,0,3.1571174,0.4753947304522996,medium,Be careful — allow extra buffer,3.8,3.2,2.5
1,0.6556922714540708,0.161036810370641,0.59302884,0,3.1571174,0.47552609507917576,medium,Be careful — allow extra buffer,3.8,3.2,2.5
1,0.8281503640763461,0.15728380831164815,0.55146736,0,3.2944863,0.5419912652631877,medium,Be careful — allow extra buffer,4.0,3.3,2.6
1,0.8281503640763461,0.15314781022298493,0.5481458,0,3.2944863,0.5403336686356056,medium,Be careful — allow extra buffer,4.0,3.3,2.6
1,0.8475325636786762,0.15056718811523723,0.5481458,0,3.38975,0.5485395340351047,medium,Be careful — allow extra buffer,4.1,3.4,2.7
1,0.8999740834667326,0.14926422216630006,0.5391327,0,3.432387,0.569624360561176,medium,Be careful — allow extra buffer,4.1,3.4,2.7
1,0.8999740834667326,0.14766834052090688,0.5735019,0,3.432387,0.5778974768985327,medium,Be careful — allow extra buffer,4.1,3.4,2.7
1,0.8876016783365083,0.13634615289133906,0.57390124,0,3.4848812,0.5701652948440169,medium,Be careful — allow extra buffer,4.2,3.5,2.8
1,0.8876016783365083,0.12312656571144315,0.57355875,0,3.4848812,0.5674357553358178,medium,Be careful — allow extra buffer,4.2,3.5,2.8
1,0.8661647287753456,0.1232676843812236,0.57529396,0,3.432387,0.5582511543719261,medium,Be careful — allow extra buffer,4.1,3.4,2.7
1,0.8979308878960072,0.12400455828807878,0.31640115,0,-2.6552768,0.507970099661537,medium,Be careful — allow extra buffer,-3.2,-2.7,-2.1
1,0.8979308878960072,0.12469486794953857,0.3247017,0,-2.6552768,0.5101832973016841,medium,Be careful — allow extra buffer,-3.2,-2.7,-2.1
1,0.889010990881293,0.12159764936458006,0.3244025,0,-2.7289767,0.5054751035494585,medium,Be careful — allow extra buffer,-3.3,-2.7,-2.2
1,0.889010990881293,0.11812837371824134,0.2309929,0,-2.7289767,0.48142884522647855,medium,Be careful — allow extra buffer,-3.3,-2.7,-2.2
1,0.9197111169013977,0.11797929647179362,0.2309929,0,-2.7289767,0.4952140864862361,medium,Be careful — allow extra buffer,-3.3,-2.7,-2.2
0,0.14249251678956346,0.1494483358567877,0.49206585,0,-1.6033549,0.21702776145666447,low,Safe — proceed normally,-1.9,-1.6,-1.3
1,0.15544771335880042,0.16767673284582862,0.5151803,0,-1.5752809,0.23228189001695862,low,Safe — proceed normally,-1.9,-1.6,-1.3
0,0.08862911362996857,0.1889016063639417,0.5156949,0,-1.6033549,0.2065871514683546,low,Safe — proceed normally,-1.9,-1.6,-1.3
0,0.14166090994333697,0.210398537883691,0.70150256,0,4.9884496,0.2812027574435433,low,Safe — proceed normally,6.0,5.0,4.0
0,0.14166090994333697,0.22901438765797355,0.70150256,0,4.9884496,0.28492592739839984,low,Safe — proceed normally,6.0,5.0,4.0
0,0.14166090994333697,0.24571581036688145,0.70098794,0,4.9884496,0.28813755531443375,low,Safe — proceed normally,6.0,5.0,4.0
0,0.14166090994333697,0.2607733944515833,0.70098794,0,4.9884496,0.2911490721313741,low,Safe — proceed normally,6.0,5.0,4.0
0,0.14166090994333697,0.27445783122913436,0.70098794,0,4.9884496,0.2938859594868843,low,Safe — proceed normally,6.0,5.0,4.0
0,0.1875701060625873,0.28408188612717966,0.70092815,0,5.031739,0.3164549628554786,medium,Be careful — allow extra buffer,6.0,5.0,4.0
0,0.1875701060625873,0.2926917404624727,0.70092815,0,5.031739,0.3181769337225372,medium,Be careful — allow extra buffer,6.0,5.0,4.0
0,0.1875701060625873,0.3003746191859872,0.70092815,0,5.031739,0.3197135094672401,medium,Be careful — allow extra buffer,6.0,5.0,4.0
0,0.1875701060625873,0.3071916103078266,0.70092815,0,5.031739,0.32107690769160796,medium,Be careful — allow extra buffer,6.0,5.0,4.0
0,0.1875701060625873,0.3132064857673001,0.70092815,0,5.031739,0.32227988278350267,medium,Be careful — allow extra buffer,6.0,5.0,4.0
0,0.06444964889344287,0.3225605216267239,0.7027837,0,5.031739,0.2692103722783981,low,Safe — proceed normally,6.0,5.0,4.0
0,0.06444964889344287,0.3323401822185364,0.7074383,0,5.031739,0.27232995097554935,low,Safe — proceed normally,6.0,5.0,4.0
0,0.06444964889344287,0.341814585090823,0.7233446,0,5.031739,0.2782014150308416,low,Safe — proceed normally,6.0,5.0,4.0
0,0.06444964889344287,0.3493235234544512,0.7198239,0,5.031739,0.2788230209141691,low,Safe — proceed normally,6.0,5.0,4.0
0,0.06444964889344287,0.35600491908438125,0.7198239,0,5.031739,0.2801593000401551,low,Safe — proceed normally,6.0,5.0,4.0
0,0.08230616855374331,0.3608799370896331,0.70388895,0,5.031739,0.2851860014501327,low,Safe — proceed normally,6.0,5.0,4.0
0,0.08230616855374331,0.36500930741207105,0.70267874,0,5.031739,0.2857093223377404,low,Safe — proceed normally,6.0,5.0,4.0
0,0.08230616855374331,0.3684214658345193,0.70594215,0,5.031739,0.2872076074987544,low,Safe — proceed normally,6.0,5.0,4.0
0,0.08230616855374331,0.37113318293193015,0.7022558,0,5.031739,0.2868283588018806,low,Safe — proceed normally,6.0,5.0,4.0
0,0.08230616855374331,0.3731597291429353,0.7022558,0,5.031739,0.2872336680440817,low,Safe — proceed normally,6.0,5.0,4.0
0,0.057763404439562266,0.37441220982135903,0.7022558,0,4.7961345,0.27643992032838494,low,Safe — proceed normally,5.8,4.8,3.8
0,0.057763404439562266,0.3748985582953591,0.7022558,0,4.7961345,0.276537190023185,low,Safe — proceed normally,5.8,4.8,3.8
0,0.057763404439562266,0.3746217584443074,0.7022558,0,4.7961345,0.2764818300529746,low,Safe — proceed normally,5.8,4.8,3.8
0,0.057763404439562266,0.37531692856171356,0.7022558,0,4.7961345,0.27662086407645586,low,Safe — proceed normally,5.8,4.8,3.8
0,0.057763404439562266,0.3753844811250663,0.7022558,0,4.7961345,0.27663437458912643,low,Safe — proceed normally,5.8,4.8,3.8
1,0.2152345162864522,0.3724047785331929,0.7022558,0,4.7961345,0.3469004344018522,medium,Be careful — allow extra buffer,5.8,4.8,3.8
0,0.07821672932345589,0.37528269347438487,0.7022558,0,4.7250547,0.2858180132567423,low,Safe — proceed normally,5.7,4.7,3.8
0,0.07821672932345589,0.37272126561828817,0.7022558,0,4.7250547,0.28530572768552287,low,Safe — proceed normally,5.7,4.7,3.8
0,0.20125162375574432,0.3659313686328484,0.7032252,0,4.723724,0.3395558032686215,medium,Be careful — allow extra buffer,5.7,4.7,3.8
0,0.20125162375574432,0.3584283523412498,0.7032252,0,4.723724,0.33805520001030176,medium,Be careful — allow extra buffer,5.7,4.7,3.8
0,0.28786798390113855,0.35084330268600494,0.7032252,0,4.723724,0.3755155521446802,medium,Be careful — allow extra buffer,5.7,4.7,3.8
0,0.28786798390113855,0.34267400550225907,0.7032252,0,4.723724,0.37388169270793103,medium,Be careful — allow extra buffer,5.7,4.7,3.8
0,0.28786798390113855,0.33976234880165385,0.7032252,0,4.723724,0.37329936136781,medium,Be careful — allow extra buffer,5.7,4.7,3.8
1,0.23077247695156825,0.33689854546237086,0.7032252,0,4.723724,0.34703362257264675,medium,Be careful — allow extra buffer,5.7,4.7,3.8
1,0.23077247695156825,0.3292788374981207,0.7032252,0,4.723724,0.34550968097979673,medium,Be careful — allow extra buffer,5.7,4.7,3.8
1,0.23077247695156825,0.32102517214430415,0.7032252,0,4.723724,0.3438589479090334,medium,Be careful — allow extra buffer,5.7,4.7,3.8
1,0.24568272493710416,0.31134192353228707,0.7032252,0,4.459489,0.34863190978012115,medium,Be careful — allow extra buffer,5.4,4.5,3.6
1,0.24568272493710416,0.29873259768112476,0.7032252,0,4.459489,0.3461100446098887,medium,Be careful — allow extra buffer,5.4,4.5,3.6
1,0.24568272493710416,0.2849545040855107,0.7032252,0,4.459489,0.34335442589076587,medium,Be careful — allow extra buffer,5.4,4.5,3.6
0,0.33081873234712683,0.270653738406475,0.97113466,0,9.822559,0.4457828428945455,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.33081873234712683,0.25505833780958087,0.9704708,0,9.822559,0.44249779364178965,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.33081873234712683,0.239096831926219,0.9670435,0,9.822559,0.43844867569647106,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.33081873234712683,0.2195198576095062,0.96806896,0,9.822559,0.43478964041030743,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.33081873234712683,0.19735272204451315,0.9665822,0,9.822559,0.42998451873248944,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.33081873234712683,0.17233050403845346,0.96926165,0,9.822559,0.4256499419315858,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.33081873234712683,0.14210263358015573,0.96926165,0,9.822559,0.4196043678399262,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.23773444941825053,0.09541391319407166,0.96926165,0,9.822559,0.3683786964447151,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.23773444941825053,0.09573204265287126,0.96926165,0,9.822559,0.368442322336475,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.23773444941825053,0.09608826682998672,0.96926165,0,9.822559,0.3685135671718981,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.23773444941825053,0.09560001688361675,0.96926165,0,9.822559,0.3684159171826241,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.23773444941825053,0.09577798894372401,0.9665742,0,9.822559,0.3677796480387373,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.23773444941825053,0.09591636100349346,0.9312499,0,9.822559,0.3589762535772858,medium,Be careful — allow extra buffer,11.8,9.8,7.9
0,0.23773444941825053,0.09601530427120925,0.9422072,0,9.822559,0.3617353673965775,medium,Be careful — allow extra buffer,11.8,9.8,7.9
1,0.5588563012716188,0.10930734212619259,0.8512757,0,9.543386,0.4861657246098022,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.5588563012716188,0.12056188523011169,0.833307,0,9.543386,0.4839244695724439,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.5588563012716188,0.13063662989668698,0.833307,0,9.543386,0.48593941850575895,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.5588563012716188,0.13958566026601474,0.833307,0,9.543386,0.48772922457962453,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.5588563012716188,0.14761385644188202,0.833307,0,9.543386,0.48933486381479796,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.5588563012716188,0.15486449320615678,0.833307,0,9.543386,0.49078499116765295,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.5588563012716188,0.16144236890904745,0.833307,0,9.543386,0.49210056630823107,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.636736880841317,0.168884176427628,0.833307,0,9.543386,0.5286351886183114,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.636736880841317,0.17525049024154762,0.833307,0,9.543386,0.5299084513810953,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.636736880841317,0.1806550478834144,0.833307,0,9.543386,0.5309893629094686,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.636736880841317,0.18518207536153738,0.833307,0,9.543386,0.5318947684050932,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.636736880841317,0.18889467556880699,0.833307,0,9.543386,0.5326372884465471,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.636736880841317,0.19228555132916111,0.833307,0,9.543386,0.5333154635986179,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.636736880841317,0.1949752154554428,0.833307,0,9.543386,0.5338533964238743,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.7265232702443857,0.2002270826851313,0.833307,0,9.543386,0.5753076451011929,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.7265232702443857,0.20451808314646402,0.833307,0,9.543386,0.5761658451934595,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.7265232702443857,0.20790771924537355,0.833307,0,9.543386,0.5768437724132414,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.7265232702443857,0.20972242074643901,0.833307,0,9.543386,0.5772067127134545,medium,Be careful — allow extra buffer,11.5,9.5,7.6
1,0.7265232702443857,0.21065676852545917,0.833307,0,9.543386,0.5773935822692585,medium,Be careful — allow extra buffer,11.5,9.5,7.6
