hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score
-0.05686940538557257,-0.02223974611517043,0.0001801963634789146,0.017306624321887894,0.060777593071106806,-0.011588453973488256,0.015262178120358554
-0.02294068648712691,0.004459086130373172,2.1583894888565526e-05,-0.004423311864957194,0.15657685452047734,0.03816875200796251,0.05292660577874633
0.0684962904571246,0.0011021714316060182,-1.253819217285259e-05,-0.05214840707074231,-0.03861594273010267,-0.005772120304716126,0.0070291690146550585
-0.034084812238075135,0.032044114212350254,-9.540979117872439e-18,0.056760021460397804,0.07571812801614095,0.0013605548571795209,-0.11452799792653726
-0.024113161753630215,-0.013263451252831134,-9.218342757494336e-06,-0.03516816705193681,-0.003554075029290586,0.005451113115608074,-0.05933080950123257
-0.06990132337901739,0.009523184857641651,-5.799274146556276e-05,-0.03503199428847678,-0.028747644172050054,0.007081244073187314,0.026681983401067557
0.056279916233693536,0.01592799048296483,-1.2478760133298114e-06,0.08130062996254618,-0.05825579766758411,0.013165888026046265,0.011520407950195181
0.0369307771764386,0.012400898432048685,0.00011001096044978807,0.06255357566072295,-0.049833433348685494,-0.06022453074219327,-0.05196070989329991
-0.0326948665950136,0.012495565573064034,-3.6196359433290914e-06,-0.041131919467666506,-0.0389580907441365,0.0067125119386861765,-0.06503995849409447
-0.1296659109468261,-0.0007152908084292805,-9.722465649236386e-06,0.04014294388983401,-0.05448412058549001,0.007976997620270897,0.01591618928561608
0.02701790024790299,0.0022868554565746435,2.0166208967574428e-05,0.06472716817508138,0.12591413617522143,0.022210739563374472,-0.08279522478394209
-0.005617477510900484,-0.015875145590708878,1.3017769902934524e-05,-0.03025181528910372,-0.06750666694156829,-0.0008219409449957294,0.01374553730618209
-0.02636306989612053,-0.01165288193058223,2.712594966486001e-07,-0.01698108611255883,-0.03917837535155313,-0.01347994333490109,0.02689221898466349
-0.014523752655678662,0.0436459033942471,5.386635040244368e-06,0.08176443751653036,0.12722350259963425,-0.0010576860577178582,0.03459002909654132
0.06808509297878466,0.026565741825460794,8.6186540623652e-06,0.0989292274158603,-0.0454880666778578,0.006770944212020066,-0.008434296353797735
-0.02568442214257077,-0.012531066181176997,1.6915593296458128e-06,0.03265745996284143,-0.05169838676035093,0.08802726139011786,0.0033179904178250617
-0.048416556499277626,-0.003871748523631453,2.2890816132143874e-06,0.041752525916633525,-0.07451084251189606,0.0040986155935873615,0.017515198788916074
-0.009241256082741053,0.014617541295165825,-2.8615169227144514e-05,0.005171739070055376,-0.049366278439449775,-0.0018605402217557118,0.05241463415169468
0.06355302341406545,-0.005750736818027936,-8.21989029643061e-06,0.002761892292648574,0.1109241331264688,-0.02437542561395093,-0.09036744795584428
0.05714503182284533,0.0003120879934479792,-0.00015590162947777195,-0.03450916890939695,-0.052383355816205346,0.03961442878888922,0.011764380571432403
-0.009264674212162718,-0.006773794096118401,0.0001542630040397043,-0.010579250166037456,0.0733191018180611,-0.008694272823942202,-0.04995700332693135
0.21880185069981958,-0.01778895644036434,-0.00017587658266223112,0.013559369752804442,0.11076017249810201,0.060713581272400896,0.05823026323753096
-0.05568302741227666,0.0096432028405058,1.1343825608751967e-06,-0.03750459923424446,-0.046760138191748415,-0.012528849340820065,0.021135797244341444
-0.017539192766028742,0.032054432648234044,3.469446951953614e-18,0.059296913645463085,0.07908605565930099,-0.005112965060941245,-0.10892229088411357
-0.00592677295176932,0.014599432656851869,-2.3785556356129695e-05,0.001011245703945552,-0.06312156228441744,0.005415555174772931,0.05120953898783775
0.03372032698585349,-0.022713588746885532,-7.238328208526278e-05,0.006476412720978261,0.05726249895803631,0.02115221206595499,0.04442823984939605
-0.09027720810115947,-0.014460718542182192,-1.5056688338530109e-05,-0.028127200206276032,0.07546155284609028,0.002326726178483419,0.0346065360492406
-0.12522054512674594,-0.009490091945976041,-8.306092893086911e-06,0.007792534023212893,0.05269631582389898,-0.005506615109741689,0.01779981800122187
0.12498080144093054,-0.017522133225419897,1.734723475976807e-18,-0.06879023889886833,-0.06550438207248227,-0.011277740746426084,0.03651999410288409
-0.000336725379806075,-0.024578478596173237,2.2825325528758218e-05,0.017197305527670924,0.040195450441446186,-0.005300730853341531,0.021523405138558396
0.05477145944628864,0.005727404998304934,-2.6516434115676432e-05,-0.06255797923495998,-0.07652901548612863,0.00435448277229444,-0.04236011112326135
0.05230722595471892,-0.013769511920244757,-1.0819493482512252e-05,-0.029659580897384616,-0.031231358414671055,-0.0033768190746195563,-0.059854954260401404
0.046506866230202525,-0.010077747561347983,-4.759342347578771e-05,-0.09394159999784703,0.015381517668138264,-0.01039120148692746,0.004432065520008711
-0.09123978394370838,-0.0026229233680448395,-1.0408340855860843e-17,0.03812423526565549,-0.0696002367780699,-0.01762157330079935,0.01857372782045664
-0.013668835871076798,-0.015401337573149557,4.9732775737845736e-05,-0.042094712091609816,-0.04374299523156757,-0.014097228410653759,0.024750236582787074
-0.14170983135614845,0.0020168061386017884,-0.0001769452793523754,0.0450261019960356,-0.07251200988842173,-0.021104736434761434,0.008972787906726207
0.05784226587399208,0.010875670643833744,-2.2131328821645146e-08,0.11274416193459184,-0.11181651771720497,-0.026909009537349156,0.0812048727961568
0.14011161113545917,0.034296304898181404,-3.5872501631567175e-05,0.15035668305664637,0.0010848232360246481,0.0104974643260551,-0.021603850522544238
-0.05141599548126877,-0.004112935643177438,-2.9799464469166745e-05,0.04363166356552393,-0.05920036939267688,-0.004870883081108323,0.007971844689765323
-0.059019407295156215,0.004078531211242155,3.709848970375948e-07,-0.03350088077054047,-0.06920338168429832,-0.011642150683638948,0.01489888752593348
0.13406222584703942,0.011465299027351016,-9.098631205656758e-05,0.1033205057526939,-0.0031454551559873005,-0.009204507793765523,0.00795521753684928
0.14595591356589774,-0.03383481724560254,-6.726607680055882e-07,-0.00842275853532675,0.05024161692506942,0.018565741642067826,0.00706423028605059
0.023421481593356976,0.008436383506127965,4.734439837436599e-05,-0.044932460184209044,-0.05618605601834134,-0.003244461287433905,0.02374509545679515
-0.0037494674810441414,-0.019578414270887152,-1.86469095448576e-05,-0.0567116433659879,-0.06498753236711494,-0.014695662231689013,0.016081727025603565
-0.02303700128942722,-0.0043370460004856295,-6.118394713850242e-05,-0.005912068518809982,0.06445645997642227,-0.007031511866953214,-0.08118767149824026
-0.05267469044386722,0.021069628642716737,-6.064515498780277e-05,0.045188793177095524,-0.02914357914201293,0.009767097869422293,-0.05342705821680526
-0.06295071429945526,-0.010399122903589174,7.844402765242939e-06,-0.02254135623760519,-0.04157817105498787,-0.017951328140838704,0.021287835459690565
-0.019028685919241967,-0.014946946091251419,-4.821467710037445e-05,-0.023602016856350612,-0.048118509290662255,-0.005664307777226594,-0.05709431846664904
0.07351956459693612,-0.009425710781632672,-4.1657100431607974e-05,-0.044912609041823696,-0.01885968744397784,-0.0063877118029631585,-0.016717515438795082
-0.034829825618537105,0.010429680714810511,-6.938893903907228e-18,-0.021322303465994383,-0.06431985003031634,-0.0028286294138912746,-0.08056353572057554
-0.024597747372152888,0.008320179248849613,-5.430018653472882e-05,0.10025306622435651,-0.05548316982900723,0.019855462554687016,0.05049023789602022
-0.07197532184096052,-0.018142466714760858,3.721366326385825e-07,-0.04632167914579622,0.06979274529273005,-0.0029757894067248903,0.03654335956050393
0.02689174604664233,-0.01253590408650544,3.6248118927087805e-05,-0.00037103854709615545,-0.033389511316083385,0.008765946810444191,0.015663046314691512
-0.010657734611071626,-0.023473901941906627,2.4294952551441595e-06,-0.05573691579668472,-0.0008075532323370341,0.005796736950520423,0.026971048399495587
0.020892426869211125,0.002818926812149584,-0.00032993175586064176,0.1197554963861281,0.13259481498040257,-0.06053089545853432,0.01151224680089703
-0.054335973937995635,-0.0010213334234431231,8.370786299929977e-05,-0.033009115676550814,-0.040164173971085494,-0.008954345158301291,-0.033426999820551535
0.15430288426065822,-0.008568395819514912,3.998478005328397e-05,-0.04963094814773649,0.1031672598438648,-0.0037768295238104982,0.04420799052513514
-0.01769239767299333,0.0065228220592253115,-4.583654366433366e-05,0.1679362131543456,0.17111281627758088,-0.045320295967937775,-0.05212478598952295
-0.044104976627509965,0.01338146568958955,-1.3010426069826053e-18,-0.02941149904082217,-0.028070392736388988,0.004015674645391598,-0.012696055248690151
0.02357243515015571,-0.022499459398056726,4.2425567905128754e-05,-0.042734509057598145,-0.05175132088681372,0.005757780726300553,0.024651996437072145
0.03226938248619745,-0.013126446665264682,5.988465001187035e-06,-0.04417664892769728,-0.05268485683583034,-0.011558070092151571,-0.036063243014582747
-0.1381914116018452,0.013598685651086285,-5.6823289021855176e-05,0.03316043953178451,-0.042992748847696896,-0.005509905507943288,0.008547859034190579
0.10307713628653448,0.025340027298933542,3.101585060358639e-05,0.11430735074604555,-0.08274679481222603,-0.010485578439819314,0.019022271342265095
0.27841906357882534,0.0353870676644146,-1.0408340855860843e-17,0.10462849947515258,0.13861944008385754,0.08100845075383158,-0.01428771523913991
0.024359108280700977,0.0047727431911043765,-4.2362759567621255e-09,-0.03841419833169009,-0.07806700546822201,-0.014365563603118057,0.011652578533316651
0.08523729462145524,-0.014148585137755935,-3.859571802121431e-05,-0.08146656701915586,-0.03234417011511201,-0.019100554964660347,-0.023378101030054166
0.04821443910058577,0.01030566659724954,-3.469446951953614e-18,0.0027418491678933288,-0.004371185526872682,-0.021650076772396748,-0.0779803425216427
0.017126555285106176,0.024147636325098545,-0.00013868794031439598,0.03284375873518486,0.09624696844350543,0.0025797854736447296,0.044130434632301346
0.07723579502648985,0.01597323871357359,9.84804891050739e-06,0.13941523926099772,0.028330830479661617,0.003515765014104553,-0.026008461317513137
-0.0108988367516237,-0.009593907127312052,-3.445783009131849e-06,-0.03163225533332055,-0.05795260834259291,-0.011505673808666565,-0.0670143389510922
0.07326894057262678,-0.012419867962133183,-7.515558041634729e-05,-0.07452744313453633,0.012009486163500699,-0.014496150646358726,-0.012905804735297956
-0.009677530555364987,0.006638130956174184,-6.186591088774927e-05,-0.021018982402980314,-0.0753152811018129,-0.0072951060455913284,0.0311680912473239
0.035261066331217575,-0.004816684380173677,-2.9896635096509847e-05,-0.04855563164378205,-0.022849712608537305,-0.009345277268594746,-0.050853506958267305
-0.05102195072391372,0.014199225734608835,-2.1676132455483634e-05,-0.01759966237315287,-0.05504298029482985,0.0029085789142797324,0.0333472591401078
0.18565670271093648,0.027726896006148426,1.2800765534262161e-05,0.20238931127885984,-0.015360463079841197,0.030671828589712565,0.024878183326994385
0.032070198420823336,0.009496411906400076,7.370385030878307e-06,-0.041351722813056144,-0.06671594240361205,-0.018626177364184218,0.025605284237690894
