hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,carrier_avg_delay,route_avg_delay,actual,pred,prob
16,2,0,59.1,7.42,-4.0,0.6939338235294118,0.5218480378513777,-4.256281407035176,1,0,0.20526581221184093
16,2,0,59.1,7.85,11.0,0.6939338235294118,0.5218480378513777,14.782352941176471,1,0,0.3603273640765781
17,2,0,59.1,8.67,19.0,0.6737132352941176,11.401605024424285,1.408450704225352,1,0,0.4981547479363538
19,2,0,59.1,12.46,253.0,0.7023897058823529,0.5218480378513777,-8.378486055776893,1,0,0.48642327269358754
8,3,0,28.9,12.875,2.0,0.95625,11.401605024424285,-0.7538461538461538,1,0,0.06883396200634748
8,3,0,28.9,12.875,2.0,0.95625,11.401605024424285,-0.7538461538461538,1,0,0.06883396200634748
8,3,0,28.9,12.875,2.0,0.95625,11.401605024424285,-0.7538461538461538,1,0,0.06883396200634748
8,3,0,28.9,12.875,2.0,0.95625,11.401605024424285,-0.7538461538461538,1,0,0.06883396200634748
8,3,0,28.9,12.875,2.0,0.95625,11.401605024424285,-0.7538461538461538,1,0,0.06883396200634748
8,3,0,28.9,12.875,2.0,0.95625,11.401605024424285,-0.7538461538461538,1,0,0.06883396200634748
8,3,0,28.9,12.875,2.0,0.95625,11.401605024424285,-0.7538461538461538,1,0,0.06883396200634748
8,3,0,28.9,12.875,2.0,0.95625,11.401605024424285,-0.7538461538461538,1,0,0.06883396200634748
8,3,0,28.9,13.11,-3.0,0.95625,0.5218480378513777,5.629343629343629,1,0,0.06061248864191856
8,3,0,28.9,13.11,-3.0,0.95625,0.5218480378513777,5.629343629343629,1,0,0.06061248864191856
8,3,0,28.9,13.11,-3.0,0.95625,0.5218480378513777,5.629343629343629,1,0,0.06061248864191856
8,3,0,28.9,13.11,-3.0,0.95625,0.5218480378513777,5.629343629343629,1,0,0.06061248864191856
8,3,0,28.9,13.11,-3.0,0.95625,0.5218480378513777,5.629343629343629,1,0,0.06061248864191856
8,3,0,28.9,13.11,-3.0,0.95625,0.5218480378513777,5.629343629343629,1,0,0.06061248864191856
8,3,0,28.9,13.11,-3.0,0.95625,0.5218480378513777,5.629343629343629,1,0,0.06061248864191856
8,3,0,28.9,13.11,-3.0,0.95625,0.5218480378513777,5.629343629343629,1,0,0.06061248864191856
8,3,0,28.9,13.04,-5.0,0.95625,0.5218480378513777,14.782352941176471,1,0,0.07095731497031203
8,3,0,28.9,13.04,-5.0,0.95625,0.5218480378513777,14.782352941176471,1,0,0.07095731497031203
8,3,0,28.9,13.04,-5.0,0.95625,0.5218480378513777,14.782352941176471,1,0,0.07095731497031203
10,3,0,28.9,12.44,-2.0,0.4786764705882352,24.57894736842105,7.149425287356322,1,0,0.4496889301830102
10,3,0,28.9,12.44,-2.0,0.4786764705882352,24.57894736842105,7.149425287356322,1,0,0.4496889301830102
11,3,0,28.9,12.37,-5.0,0.5577205882352941,0.5218480378513777,13.932551319648091,1,0,0.13709931666100622
11,3,0,28.9,12.35,-1.0,0.5577205882352941,0.5218480378513777,2.127891156462585,1,0,0.12848864555732184
11,3,0,28.9,12.35,-1.0,0.5577205882352941,0.5218480378513777,2.127891156462585,1,0,0.12848864555732184
12,3,0,28.9,12.19,-1.0,0.6602941176470588,0.5218480378513777,23.315625,1,0,0.19718341699265843
12,3,0,28.9,12.035,5.0,0.6602941176470588,11.401605024424285,9.349693251533742,1,0,0.2535789349477016
13,3,0,28.9,11.78,-5.0,0.5727941176470588,11.401605024424285,7.26984126984127,1,0,0.2217319328814277
13,3,0,28.9,11.885,9.0,0.5727941176470588,11.401605024424285,11.980861244019138,1,0,0.2414520523157937
14,3,0,28.9,11.595,-3.0,0.6720588235294118,11.401605024424285,13.290697674418604,1,0,0.25949269876229786
14,3,0,28.9,11.595,-3.0,0.6720588235294118,11.401605024424285,13.290697674418604,1,0,0.25949269876229786
14,3,0,28.9,11.595,-3.0,0.6720588235294118,11.401605024424285,13.290697674418604,1,0,0.25949269876229786
14,3,0,28.9,11.595,-3.0,0.6720588235294118,11.401605024424285,13.290697674418604,1,0,0.25949269876229786
14,3,0,28.9,11.595,-3.0,0.6720588235294118,11.401605024424285,13.290697674418604,1,0,0.25949269876229786
14,3,0,28.9,11.595,-3.0,0.6720588235294118,11.401605024424285,13.290697674418604,1,0,0.25949269876229786
14,3,0,28.9,11.66,-1.0,0.6720588235294118,11.401605024424285,17.25287356321839,1,0,0.18349238665084483
15,3,0,28.9,12.125,27.0,0.7544117647058823,11.401605024424285,1.95625,1,0,0.27651534573930714
16,3,0,28.9,12.785,13.0,0.7056985294117647,0.5218480378513777,9.858288770053475,1,0,0.29343346464304976
16,3,0,28.9,12.785,13.0,0.7056985294117647,0.5218480378513777,9.858288770053475,1,0,0.29343346464304976
16,3,0,28.9,12.785,13.0,0.7056985294117647,0.5218480378513777,9.858288770053475,1,0,0.29343346464304976
16,3,0,28.9,14.775,50.0,0.7056985294117647,0.5218480378513777,14.782352941176471,1,0,0.4276859159245555
17,3,0,28.9,15.2,9.0,0.6854779411764705,11.401605024424285,1.408450704225352,1,0,0.43358289380106013
17,3,0,28.9,15.27,-1.0,0.6854779411764705,0.5218480378513777,-1.2762237762237765,1,0,0.28087953186285314
7,4,0,9.55,15.39,0.0,0.7275735294117647,0.5218480378513777,2.127891156462585,1,0,0.08340054929861845
7,4,0,9.55,15.23,-2.0,0.7275735294117647,0.5218480378513777,4.088662790697675,1,0,0.07067950262235698
7,4,0,9.55,15.23,-2.0,0.7275735294117647,0.5218480378513777,4.088662790697675,1,0,0.07067950262235698
